symbol,D,dt_net_buy,dt_net_rate,lianban6d_max,is_limit_D,E1,E1open,gap,Dclose,D_pct,r2,idx_r2,ex2,r5,idx_r5,ex5,r10,idx_r10,ex10,r20,idx_r20,ex20,drop2,drop5,drop10,drop20,drop
600984,2026-08-27,4527945.67,0.00786899,2.0,0,2026-08-28,4.21,-0.0232,4.31,-0.0751,-0.059382,0.002004,-0.061386,-0.118765,-0.013705,-0.10506,,,,,,,,,无未来行情,无未来行情,
600984,2026-08-28,-19652962.8,-0.03914078,2.0,0,2026-08-31,3.83,-0.0279,3.94,-0.0858,-0.002611,0.01084,-0.013451,-0.031332,-0.003056,-0.028276,,,,,,,,,无未来行情,无未来行情,
600986,2026-01-12,160158423.89,0.03488579,2.0,1,2026-01-13,11.81,0.0996,10.74,0.1004,0.049111,-0.011696,0.060807,-0.232854,-0.013254,-0.2196,0.122777,-0.018984,0.141761,0.169348,-0.016464,0.185812,,,,,
600986,2026-01-14,-68023032.45,-0.02715324,2.0,1,2026-01-15,12.0,-0.0315,12.39,0.1004,-0.163333,0.002134,-0.165467,-0.15,0.000269,-0.150269,0.044167,-0.000806,0.044973,0.085833,-0.00169,0.087523,,,,,
600986,2026-01-19,-57297354.33,-0.01116472,2.0,0,2026-01-20,9.97,0.1004,9.06,-0.0976,0.023069,-0.002922,0.025991,0.32999,-0.006322,0.336312,0.406219,-0.02764,0.433859,0.234704,-0.006199,0.240904,,,,,
600986,2026-01-21,-398946420.13,-0.08784726,1.0,0,2026-01-22,9.98,-0.0216,10.2,0.0231,0.207415,-0.008279,0.215694,0.255511,-0.005012,0.260523,0.483968,-0.009084,0.493051,0.181363,-0.003138,0.184501,,,,,
600986,2026-01-22,128448132.73,0.02478119,1.0,0,2026-01-23,11.58,0.0575,10.95,0.0735,0.145078,-0.004783,0.149861,0.189983,0.005135,0.184848,0.340242,-0.01251,0.352752,0.051813,-0.004004,0.055818,,,,,
600986,2026-01-23,156457696.98,0.03868412,1.0,1,2026-01-26,13.26,0.1004,12.05,0.1005,-0.011312,-0.002053,-0.009259,-0.011312,-0.001916,-0.009396,0.055807,-0.015222,0.071029,-0.128205,0.002819,-0.131024,,,,,
600986,2026-01-26,-118041033.37,-0.01133724,2.0,1,2026-01-27,14.18,0.0694,13.26,0.1004,-0.116361,0.002724,-0.119085,-0.011283,-0.021082,0.009798,-0.026093,0.00295,-0.029043,-0.228491,-0.010473,-0.218018,,,,,
600986,2026-01-27,-178261021.84,-0.02520799,2.0,0,2026-01-28,13.5,0.0297,13.11,-0.0113,0.020741,0.005982,0.014759,0.142222,-0.013859,0.156082,0.036296,-0.000276,0.036572,-0.185185,-0.026023,-0.159162,,,,,
600986,2026-01-28,-123363499.61,-0.02122817,2.0,0,2026-01-29,12.55,0.0016,12.53,-0.0442,0.044622,-0.005651,0.050273,0.18008,-0.007269,0.187349,0.038247,-0.004071,0.042318,-0.111554,-0.018042,-0.093511,,,,,
600986,2026-01-29,198604189.11,0.0347781,2.0,1,2026-01-30,13.53,-0.0181,13.78,0.0998,0.036216,-0.024793,0.061009,0.147081,-0.01115,0.15823,-0.012565,-0.000742,-0.011823,-0.192905,-0.013263,-0.179642,,,,,
600986,2026-01-30,-237470570.26,-0.03388448,2.0,0,2026-02-02,13.29,0.0137,13.11,-0.0486,0.160271,-0.003031,0.163302,0.053424,-0.006564,0.059987,-0.054929,-0.002967,-0.051961,-0.158014,-0.012584,-0.14543,,,,,
600986,2026-02-02,60797236.87,0.00831637,2.0,0,2026-02-03,14.9,0.0628,14.02,0.0694,-0.00604,0.010827,-0.016867,-0.073154,0.015209,-0.088364,-0.173826,0.012733,-0.186558,-0.25302,0.005679,-0.258699,,,,,
600986,2026-02-03,47700425.66,0.00784111,2.0,1,2026-02-04,16.3,0.0571,15.42,0.0999,-0.047853,0.00483,-0.052683,-0.141718,0.016422,-0.15814,-0.26135,0.018916,-0.280265,-0.330675,0.012162,-0.342837,,,,,
600986,2026-02-04,95930321.97,0.0107342,1.0,0,2026-02-05,14.99,0.0122,14.81,-0.0396,-0.066044,-0.004534,-0.06151,-0.130754,0.01052,-0.141273,-0.213476,0.013318,-0.226794,-0.284857,0.00489,-0.289747,,,,,
600986,2026-02-05,-174274256.89,-0.02255648,1.0,0,2026-02-06,14.6,-0.0593,15.52,0.0479,-0.05411,0.020783,-0.074893,-0.084932,0.020896,-0.105828,-0.165753,0.018964,-0.184718,-0.292466,0.009986,-0.302452,,,,,
600986,2026-02-06,-66558408.26,-0.0101683,1.0,0,2026-02-09,14.47,0.0336,14.0,-0.0979,-0.033172,0.006525,-0.039697,-0.131997,-0.007087,-0.12491,-0.201106,0.007456,-0.208562,-0.272287,-0.004711,-0.267576,,,,,
600986,2026-02-09,-54398813.17,-0.00933322,1.0,0,2026-02-10,14.03,0.0159,13.81,-0.0136,-0.071276,-0.00094,-0.070336,-0.122594,-0.00227,-0.120324,-0.220242,-0.013217,-0.207026,-0.26087,-0.017128,-0.243741,,,,,
600986,2026-02-10,-52134599.07,-0.00820407,1.0,0,2026-02-11,13.9,-0.0064,13.99,0.013,-0.038849,0.000829,-0.039678,-0.133813,0.004287,-0.1381,-0.208633,-0.023972,-0.184661,-0.238849,-0.012159,-0.22669,,,,,
600986,2026-02-12,58390607.6,0.01388777,0.0,0,2026-02-13,13.11,-0.0187,13.36,0.0253,-0.061022,0.003011,-0.064033,-0.070938,0.003672,-0.074611,-0.167048,-0.007025,-0.160023,-0.242563,-0.02693,-0.215633,,,,,
600986,2026-04-24,34723625.61,0.00629274,1.0,0,2026-04-27,12.0,-0.0244,12.3,0.014,-0.113333,-0.003795,-0.109538,-0.119167,0.021095,-0.140262,-0.069167,0.046481,-0.115647,-0.275,0.027602,-0.302602,,,,,
600988,2025-10-20,-131957161.13,-0.05306832,0.0,0,2025-10-21,29.64,0.0263,28.88,-0.0684,-0.039474,0.008,-0.047473,0.004049,0.035095,-0.031046,0.009447,0.021352,-0.011905,0.010796,0.009203,0.001593,,,,,
600988,2026-01-28,-1091799263.55,-0.06048485,1.0,1,2026-01-29,50.0,0.067,46.86,0.1,-0.136,-0.005651,-0.130349,-0.2294,-0.007269,-0.222131,-0.2356,-0.004071,-0.231529,-0.1932,-0.018042,-0.175158,,,,,
600988,2026-07-03,148907852.59,0.04971968,2.0,1,2026-07-06,31.23,0.0,31.23,0.1,-0.025937,-0.015668,-0.010269,0.051553,-0.018025,0.069578,0.01633,-0.069723,0.086053,0.266731,-0.057583,0.324314,,,,,
600988,2026-08-11,-391915865.56,-0.07583791,0.0,0,2026-08-12,40.31,0.0002,40.3,-0.0784,-0.040933,0.000748,-0.041681,0.047135,0.014021,0.033114,0.182337,-0.023267,0.205604,0.096502,-0.021827,0.118329,,,,,
600989,2026-03-03,-2487546859.44,-0.16486721,1.0,0,2026-03-04,27.78,-0.0256,28.51,0.0832,-0.021238,0.008353,-0.029591,0.042117,0.014225,0.027892,0.186465,0.006128,0.180337,0.046076,-0.034527,0.080604,,,,,
600989,2026-03-13,-455079592.14,-0.01905373,1.0,0,2026-03-16,34.72,0.0006,34.7,0.0288,-0.050691,-0.006807,-0.043884,-0.082085,-0.021889,-0.060196,-0.133065,-0.035692,-0.097373,-0.131048,-0.004941,-0.126108,,,,,
600990,2026-07-13,-754862.22,-0.0044497,1.0,0,2026-07-14,17.33,0.0,17.33,-0.1002,-0.041546,0.020392,-0.061938,-0.064051,-0.019782,-0.044269,-0.017888,0.00241,-0.020298,0.06232,0.002324,0.059996,,,,,
600992,2026-07-10,31718048.0,0.14163244,2.0,0,,,0.1005,,,,,,,,,,,,,,,,,,,E1一字无成交区间
600992,2026-07-13,46507304.0,0.72920376,3.0,1,2026-07-14,11.39,-0.0282,11.72,0.1005,-0.003512,0.020392,-0.023904,-0.031607,-0.019782,-0.011824,-0.18964,0.00241,-0.19205,-0.083406,0.002324,-0.085731,,,,,
600992,2026-07-22,14669877.03,0.01804754,1.0,0,2026-07-23,9.35,-0.0189,9.53,-0.0403,-0.031016,-0.018158,-0.012859,-0.00107,-0.028491,0.027421,0.058824,-0.016265,0.075088,0.026738,-0.030933,0.057671,,,,,
600996,2025-09-19,29150048.53,0.04846897,1.0,1,2025-09-22,9.33,0.0378,8.99,0.1004,0.166131,0.001718,0.164412,-0.004287,0.008427,-0.012715,0.012862,0.018163,-0.005302,0.04716,0.045211,0.001949,,,,,
600996,2025-09-22,95847182.85,0.0862499,2.0,1,2025-09-23,10.88,0.1001,9.89,0.1001,-0.100184,0.006461,-0.106645,-0.145221,0.01836,-0.163581,-0.155331,0.000509,-0.155839,-0.113051,0.034213,-0.147264,,,,,
600996,2025-09-24,-23735350.65,-0.02112239,3.0,0,2025-09-25,9.55,-0.0245,9.79,-0.1002,-0.027225,-0.003053,-0.024172,0.023037,0.03188,-0.008843,0.01466,0.011928,0.002732,0.005236,0.031974,-0.026738,,,,,
600996,2025-11-20,58005072.76,0.12029901,1.0,1,2025-11-21,10.5,-0.0019,10.52,0.1004,0.064762,-0.014476,0.079238,0.2,0.000447,0.199553,0.045714,0.007351,0.038363,-0.033333,0.008731,-0.042064,,,,,
600996,2025-11-21,66809342.58,0.03751604,2.0,1,2025-11-24,12.13,0.0484,11.57,0.0998,-0.043693,0.003856,-0.047549,-0.001649,0.011962,-0.01361,-0.051937,0.0249,-0.076837,-0.140973,0.021243,-0.162216,,,,,
600996,2025-11-24,-62207107.16,-0.04828981,2.0,0,2025-11-25,11.16,-0.0018,11.18,-0.0337,0.052867,0.009337,0.043531,0.064516,0.022487,0.042029,0.014337,0.032602,-0.018265,-0.057348,0.030338,-0.087686,,,,,
600996,2026-03-30,59728897.14,0.04830052,2.0,1,2026-03-31,10.5,-0.0472,11.02,0.0998,-0.021905,0.007602,-0.029506,-0.109524,-0.011422,-0.098102,-0.119048,0.046609,-0.165656,-0.219048,0.059281,-0.278329,,,,,
600996,2026-05-18,51663182.9,0.15484294,1.0,1,2026-05-19,9.19,0.0099,9.1,0.1004,-0.002176,0.00664,-0.008816,0.047878,0.021353,0.026526,0.027203,0.005302,0.021901,-0.01741,0.015151,-0.032561,,,,,
600996,2026-05-25,46084620.41,0.10618242,1.0,1,2026-05-26,9.48,-0.0156,9.63,0.1006,-0.007384,0.001644,-0.009028,-0.004219,-0.0114,0.00718,-0.056962,-0.038056,-0.018906,-0.06962,0.003933,-0.073553,,,,,
600996,2026-06-30,22511292.67,0.02461441,0.0,0,2026-07-01,6.85,-0.013,6.94,-0.0832,-0.054015,-0.032255,-0.021759,-0.109489,-0.036284,-0.073205,-0.064234,-0.035432,-0.028802,-0.039416,-0.081076,0.04166,,,,,
600997,2026-02-04,15646106.26,0.04790665,1.0,1,2026-02-05,6.4,-0.0244,6.56,0.1007,-0.026562,-0.004534,-0.022028,-0.020313,0.01052,-0.030832,-0.028125,0.013318,-0.041443,0.06875,0.00489,0.06386,,,,,
601001,2026-06-04,-949419.07,-0.0006244,1.0,0,2026-06-05,22.02,-0.0295,22.69,0.037,-0.015441,-0.035468,0.020027,-0.067212,-0.033672,-0.03354,-0.139873,0.01118,-0.151052,-0.19346,-0.009165,-0.184295,,,,,
601003,2026-02-02,-28387448.32,-0.09233822,0.0,0,2026-02-03,4.83,0.0021,4.82,-0.1007,0.060041,0.010827,0.049215,0.062112,0.015209,0.046902,0.057971,0.012733,0.045238,0.080745,0.005679,0.075066,,,,,
601003,2026-07-29,30082588.0,0.27354396,1.0,1,2026-07-30,3.98,0.0446,3.81,0.1012,0.035176,0.004851,0.030325,-0.002513,0.020172,-0.022685,-0.042714,0.027347,-0.070061,-0.067839,0.005419,-0.073258,,,,,
601003,2026-07-30,38388862.16,0.14463757,2.0,1,2026-07-31,4.06,-0.031,4.19,0.0997,-0.017241,-0.017448,0.000206,-0.034483,0.005938,-0.040421,-0.091133,0.008672,-0.099805,-0.093596,0.00139,-0.094986,,,,,
601008,2026-03-04,-1978675.05,-0.00398631,0.0,0,2026-03-05,5.42,-0.0217,5.54,-0.1006,-0.02952,0.001827,-0.031347,-0.046125,0.011297,-0.057423,-0.053506,0.001374,-0.054879,-0.081181,-0.027059,-0.054122,,,,,
601010,2026-05-07,-2408543.0,-0.23158001,0.0,0,,,,,,,,,,,,,,,,,,,,,,E1停牌无bar
601010,2026-07-02,2201200.0,0.01975781,0.0,0,2026-07-03,1.61,0.0523,1.53,0.0479,-0.031056,0.006757,-0.037813,0.031056,0.013892,0.017164,0.024845,-0.023093,0.047938,-0.086957,-0.054014,-0.032943,,,,,
601010,2026-07-08,1207006.0,0.01406516,0.0,0,2026-07-09,1.64,0.0,1.64,0.1007,0.030488,0.001337,0.02915,0.006098,0.002593,0.003504,-0.20122,-0.011972,-0.189248,-0.115854,-0.024348,-0.091506,,,,,
601010,2026-07-20,-1122800.0,-0.14456441,0.0,0,2026-07-21,1.3,-0.0714,1.4,-0.1026,0.007692,0.018656,-0.010963,0.092308,0.015456,0.076852,0.161538,-0.018933,0.180471,0.092308,0.023807,0.068501,,,,,
601010,2026-07-21,-7913240.26,-0.0383422,0.0,0,2026-07-22,1.26,-0.0233,1.29,-0.0786,0.071429,0.003681,0.067747,0.142857,-0.029961,0.172818,0.174603,-0.023294,0.197897,0.166667,0.003216,0.163451,,,,,
601011,2025-10-10,28273261.0,0.10470904,1.0,0,,,0.1009,,,,,,,,,,,,,,,,,,,E1一字无成交区间
601011,2025-10-13,18582020.0,0.04303855,2.0,1,2025-10-14,3.96,0.1,3.6,0.1009,-0.093434,-0.005992,-0.087443,0.111111,-0.02068,0.131791,-0.05303,0.017688,-0.070718,0.05303,0.013163,0.039868,,,,,
601011,2025-10-15,-79703055.32,-0.0518681,3.0,0,2025-10-16,3.52,-0.0195,3.59,-0.0934,0.136364,-0.016275,0.152639,0.090909,0.000795,0.090114,0.142045,0.034631,0.107415,0.207386,0.012418,0.194968,,,,,
601011,2025-10-16,11985470.94,0.00823393,3.0,1,2025-10-17,3.88,-0.0177,3.95,0.1003,0.134021,-0.015719,0.14974,0.028351,-0.000944,0.029294,-0.028351,0.021518,-0.049869,0.157216,0.019818,0.137398,,,,,
601011,2025-10-17,-61679967.73,-0.0317244,3.0,0,2025-10-20,3.96,-0.01,4.0,0.0127,0.035354,0.010888,0.024466,-0.058081,0.022474,-0.080555,-0.040404,0.018083,-0.058487,0.141414,0.015334,0.12608,,,,,
601011,2025-10-20,7536654.86,0.00138068,3.0,1,2025-10-21,4.25,-0.0341,4.4,0.1,-0.096471,0.008,-0.10447,-0.117647,0.035095,-0.152742,-0.068235,0.021352,-0.089587,0.084706,0.009203,0.075503,,,,,
601011,2025-10-21,-59068941.88,-0.03561557,3.0,0,2025-10-22,4.0,-0.0244,4.1,-0.0682,-0.0025,0.006625,-0.009125,-0.005,0.025337,-0.030337,-0.0175,0.009325,-0.026825,0.0375,-0.001712,0.039212,,,,,
601011,2026-08-19,135091494.4,0.61143456,1.0,1,2026-08-20,3.25,0.0691,3.04,0.1014,-0.113846,0.001214,-0.11506,-0.101538,-0.004879,-0.096659,-0.08,-0.014163,-0.065837,,,,,,,无未来行情,
601011,2026-08-20,-48741136.95,-0.03299941,1.0,0,2026-08-21,2.88,-0.1,3.2,0.0526,0.041667,-0.004865,0.046532,0.045139,0.009779,0.03536,0.017361,-0.007166,0.024527,,,,,,,无未来行情,
601011,2026-08-21,-10342380.0,-0.05675031,1.0,0,2026-08-24,2.71,-0.059,2.88,-0.1,0.084871,-0.014915,0.099786,0.143911,-0.002547,0.146459,0.070111,-0.015776,0.085887,,,,,,,无未来行情,
601015,2025-10-20,21506167.3,0.03405188,1.0,1,2025-10-21,4.24,0.0,4.24,0.1013,-0.021226,0.008,-0.029226,0.007075,0.035095,-0.02802,0.049528,0.021352,0.028177,0.179245,0.009203,0.170042,,,,,
601015,2025-10-23,81477385.4,0.21317759,1.0,1,2025-10-24,4.52,-0.0109,4.57,0.1012,-0.05531,0.020168,-0.075478,-0.037611,0.018847,-0.056457,0.095133,0.015276,0.079857,-0.073009,-0.012512,-0.060497,,,,,
601015,2026-02-02,3917787.47,0.00697681,1.0,0,2026-02-03,4.21,0.0218,4.12,-0.1004,0.097387,0.010827,0.086561,0.211401,0.015209,0.196192,0.163895,0.012733,0.151163,0.102138,0.005679,0.096459,,,,,
601015,2026-02-05,149062948.0,0.59672903,2.0,1,2026-02-06,5.18,0.0197,5.08,0.0996,-0.015444,0.020783,-0.036227,-0.121622,0.020896,-0.142518,-0.040541,0.018964,-0.059505,0.011583,0.009986,0.001597,,,,,
601015,2026-02-24,53735237.65,0.10103091,1.0,1,2026-02-25,4.84,-0.0122,4.9,0.1011,0.002066,0.002821,-0.000755,0.17562,-0.012237,0.187857,-0.041322,-0.008236,-0.033087,0.136364,-0.050673,0.187037,,,,,
601015,2026-03-19,102452799.76,0.10276496,1.0,1,2026-03-20,5.1,-0.0078,5.14,0.1006,0.078431,-0.040155,0.118586,0.007843,-0.02722,0.035063,-0.117647,-0.02692,-0.090727,-0.239216,0.027342,-0.266558,,,,,
601015,2026-03-23,-37621706.23,-0.00838574,1.0,0,2026-03-24,5.23,-0.0491,5.5,0.0185,0.026769,0.017618,0.00915,-0.030593,0.007411,-0.038003,-0.175908,-0.004102,-0.171806,-0.235182,0.06932,-0.304501,,,,,
601015,2026-08-19,46006645.56,0.08134444,1.0,1,2026-08-20,3.63,-0.0216,3.71,0.1009,-0.019284,0.001214,-0.020498,-0.011019,-0.004879,-0.00614,0.022039,-0.014163,0.036202,,,,,,,无未来行情,
601016,2026-03-11,275346040.32,0.12419612,1.0,1,2026-03-12,4.23,0.0496,4.03,0.1011,0.044917,-0.006718,0.051636,0.040189,-0.009018,0.049207,0.276596,-0.03473,0.311326,-0.049645,-0.028612,-0.021033,,,,,
601016,2026-03-12,295158690.87,0.0518965,2.0,1,2026-03-13,4.61,0.0406,4.43,0.0993,-0.101952,0.000535,-0.102487,-0.008677,-0.018379,0.009702,0.151844,-0.041021,0.192864,-0.138829,-0.00696,-0.131869,,,,,
601016,2026-03-24,-95405901.92,-0.01741934,1.0,1,2026-03-25,4.98,0.0143,4.91,0.1009,0.066265,-0.006455,0.07272,-0.140562,-0.012554,-0.128008,-0.176707,0.019733,-0.19644,-0.182731,0.065016,-0.247747,,,,,
601016,2026-03-25,160418089.68,0.01273147,2.0,1,2026-03-26,5.4,0.0,5.4,0.0998,-0.087037,-0.005029,-0.082008,-0.211111,0.000163,-0.211274,-0.255556,0.009037,-0.264592,-0.17037,0.057675,-0.228045,,,,,
601016,2026-03-27,-37105514.6,-0.00834476,2.0,0,2026-03-30,4.88,-0.0101,4.93,-0.0716,-0.122951,-0.00262,-0.120331,-0.219262,-0.004695,-0.214567,-0.170082,0.041333,-0.211415,-0.047131,0.069303,-0.116434,,,,,
601016,2026-04-23,140331569.95,0.037815,1.0,1,2026-04-24,4.53,0.0112,4.48,0.1007,0.02649,-0.000165,0.026655,-0.059603,0.007455,-0.067057,0.130243,0.036949,0.093294,0.022075,0.036908,-0.014833,,,,,
601016,2026-05-06,438541062.37,0.16316855,1.0,1,2026-05-07,4.82,0.0277,4.69,0.1009,0.016598,-0.004879,0.021477,0.16805,0.020945,0.147105,-0.03112,-0.009212,-0.021908,0.010373,0.008785,0.001589,,,,,
601016,2026-05-14,-450114518.18,-0.07269088,1.0,0,2026-05-15,4.9,-0.0392,5.1,-0.0941,0.018367,-0.015901,0.034268,-0.081633,-0.026167,-0.055465,-0.006122,0.000528,-0.00665,-0.185714,-0.038523,-0.147191,,,,,
601016,2026-06-26,209464435.94,0.1912763,1.0,1,2026-06-29,3.94,0.0,3.94,0.1006,-0.015228,0.023302,-0.038531,-0.063452,-0.004905,-0.058547,-0.126904,-0.017521,-0.109383,-0.121827,-0.044564,-0.077263,,,,,
601019,2026-04-13,-27339966.78,-0.15310474,0.0,0,2026-04-14,8.08,-0.03,8.33,-0.0995,-0.040842,0.001951,-0.042792,-0.049505,0.01739,-0.066895,-0.079208,0.020278,-0.099486,-0.086634,0.050998,-0.137632,,,,,
601020,2025-11-12,131950057.46,0.01688529,0.0,0,2025-11-13,35.0,0.0479,33.4,0.0865,-0.068571,-0.003369,-0.065202,-0.117143,-0.01195,-0.105193,-0.125429,-0.027167,-0.098261,-0.218571,-0.011189,-0.207382,,,,,
601020,2026-06-16,-52928934.9,-0.01831134,1.0,1,2026-06-17,25.32,-0.0004,25.33,0.0999,-0.03515,0.016852,-0.052003,-0.004739,0.017145,-0.021884,-0.057267,0.020428,-0.077695,-0.256714,-0.015005,-0.241709,,,,,
601022,2025-09-23,23232925.37,0.02173141,0.0,0,2025-09-24,10.71,-0.0403,11.16,0.0772,-0.036415,0.02185,-0.058265,-0.074697,0.032351,-0.107048,-0.061625,0.024698,-0.086322,0.010271,0.056186,-0.045915,,,,,
601022,2025-09-24,-13278019.38,-0.01419346,0.0,0,2025-09-25,10.75,-0.0147,10.91,-0.0224,-0.076279,-0.003053,-0.073226,-0.07814,0.03188,-0.110019,-0.016744,0.011928,-0.028672,0.017674,0.031974,-0.014299,,,,,
601022,2025-10-16,42711863.3,0.06130169,0.0,0,2025-10-17,10.57,0.0,10.57,0.0517,-0.010407,-0.015719,0.005313,0.011353,-0.000944,0.012297,0.035005,0.021518,0.013487,-0.039735,0.019818,-0.059554,,,,,
601022,2025-10-17,-36272821.0,-0.05989439,0.0,0,2025-10-20,10.42,-0.0029,10.45,-0.0114,0.023033,0.010888,0.012145,0.007678,0.022474,-0.014796,0.026871,0.018083,0.008789,-0.02975,0.015334,-0.045085,,,,,
601026,2025-10-17,-36483068.4,-0.01585325,0.0,0,2025-10-20,27.99,-0.0569,29.68,,-0.072526,0.010888,-0.083414,-0.057163,0.022474,-0.079637,-0.188996,0.018083,-0.207079,-0.188996,0.015334,-0.20433,,,,,
601026,2025-10-24,147747593.27,0.12943207,1.0,1,2025-10-27,27.0,0.0231,26.39,0.1,-0.130741,-0.001577,-0.129164,-0.159259,-0.012494,-0.146765,-0.175185,-0.004381,-0.170804,-0.261111,-0.052299,-0.208812,,,,,
601026,2025-10-27,-139455983.55,-0.09320537,1.0,0,2025-10-28,24.15,-0.0242,24.75,-0.0621,-0.017805,0.010667,-0.028472,-0.050932,-0.009435,-0.041496,-0.073292,-0.00057,-0.072722,-0.1706,-0.053149,-0.117451,,,,,
601026,2025-10-28,-12957341.05,-0.01523475,1.0,0,2025-10-29,23.21,-0.0111,23.47,-0.0517,-0.009048,0.001888,-0.010936,-0.033175,-0.017515,-0.015661,-0.03059,-0.010396,-0.020195,-0.130547,-0.044805,-0.085742,,,,,
601061,2025-11-07,26521464.58,0.00741001,0.0,0,2025-11-10,16.09,0.0025,16.05,0.0672,0.065879,-0.00767,0.073549,0.021131,-0.012795,0.033926,-0.073959,-0.050023,-0.023936,-0.095712,-0.022096,-0.073616,,,,,
601068,2025-10-22,-11454954.0,-0.04287037,1.0,1,2025-10-23,6.27,0.0573,5.93,0.1002,-0.137161,0.017905,-0.155066,-0.138756,0.03694,-0.175696,-0.14673,0.010605,-0.157335,-0.133971,0.002094,-0.136066,,,,,
601069,2025-10-20,-64972727.38,-0.04638423,1.0,0,2025-10-21,30.9,0.03,30.0,-0.098,-0.076699,0.008,-0.084699,-0.08932,0.035095,-0.124415,-0.112621,0.021352,-0.133973,-0.134628,0.009203,-0.143831,,,,,
601069,2026-01-28,75604339.53,0.01236253,1.0,1,2026-01-29,48.69,0.1001,44.26,0.0999,-0.081536,-0.005651,-0.075885,-0.227768,-0.007269,-0.220498,-0.279318,-0.004071,-0.275247,-0.235777,-0.018042,-0.217735,,,,,
601069,2026-08-25,3928115.96,0.00264959,0.0,0,2026-08-26,31.38,0.0,31.38,-0.0792,-0.021351,0.017771,-0.039123,-0.05768,0.01363,-0.07131,-0.068515,0.002046,-0.070561,,,,,,,无未来行情,
601083,2026-03-03,-6750161.45,-0.00849647,1.0,1,2026-03-04,13.8,0.0051,13.73,0.1002,-0.112319,0.008353,-0.120672,-0.121014,0.014225,-0.135239,-0.10942,0.006128,-0.115549,-0.148551,-0.034527,-0.114023,,,,,
601083,2026-03-04,-21763392.51,-0.03020558,1.0,0,2026-03-05,12.4,-0.0127,12.56,-0.0852,-0.004032,0.001827,-0.005859,-0.029839,0.011297,-0.041136,0.000806,0.001374,-0.000567,0.042742,-0.027059,0.069801,,,,,
601083,2026-04-01,19153020.0,0.07857195,1.0,1,2026-04-02,12.79,-0.0108,12.93,0.1004,0.015637,-0.016315,0.031952,0.02502,0.01147,0.013549,-0.001564,0.049212,-0.050776,-0.053167,0.064873,-0.118039,,,,,
601083,2026-04-02,52177787.15,0.07315572,1.0,0,2026-04-03,13.16,0.0,13.16,0.0178,-0.013678,-0.011625,-0.002053,0.00228,0.031989,-0.029709,-0.034954,0.052489,-0.087444,-0.067629,0.085524,-0.153153,,,,,
601086,2026-05-29,25430076.2,0.09942793,1.0,1,2026-06-01,8.47,-0.0105,8.56,0.1003,-0.05549,0.003402,-0.058892,-0.12987,-0.016533,-0.113337,-0.159386,-0.024618,-0.134768,-0.217237,0.005926,-0.223163,,,,,
601086,2026-08-31,24953442.12,0.06574381,2.0,1,2026-09-01,10.08,0.0992,9.17,0.0995,0.10119,-0.015322,0.116513,0.380952,-0.009464,0.390416,,,,,,,,,无未来行情,无未来行情,
601086,2026-09-02,24587838.99,0.06674516,4.0,1,2026-09-03,12.21,0.1,11.1,0.1001,0.036036,-0.005001,0.041037,,,,,,,,,,,无未来行情,无未来行情,无未来行情,
601086,2026-09-04,33560410.0,0.02165016,5.0,0,2026-09-07,12.93,0.0221,12.65,0.036,0.156226,-0.002003,0.158229,,,,,,,,,,,无未来行情,无未来行情,无未来行情,
601086,2026-09-07,35441215.45,0.01153908,5.0,1,2026-09-08,14.02,0.0072,13.92,0.1004,,,,,,,,,,,,,无未来行情,无未来行情,无未来行情,无未来行情,
601089,2025-08-20,-29179837.87,-0.04156163,0.0,0,2025-08-21,27.62,-0.0036,27.72,-0.1,-0.058291,0.021853,-0.080144,-0.109703,0.023751,-0.133454,-0.081825,0.040953,-0.122778,-0.146271,0.062238,-0.208509,,,,,
601089,2025-09-05,-42226333.12,-0.05791777,0.0,0,2025-09-08,24.0,-0.0208,24.51,-0.0966,-0.044583,-0.00692,-0.037664,-0.015833,0.012274,-0.028107,-0.038333,0.007779,-0.046113,-0.07,0.028387,-0.098387,,,,,
601096,2026-01-19,5073468.37,0.00284945,2.0,1,2026-01-20,5.4,0.0169,5.31,0.0994,-0.042593,-0.002922,-0.039671,-0.014815,-0.006322,-0.008493,0.022222,-0.02764,0.049863,0.133333,-0.006199,0.139533,,,,,
601096,2026-02-27,-107094785.97,-0.10581607,0.0,0,2026-03-02,6.05,-0.0335,6.26,-0.0712,-0.056198,-0.005366,-0.050832,0.109091,-0.004395,0.113486,0.072727,-0.002537,0.075264,-0.044628,-0.038121,-0.006507,,,,,
601101,2026-06-01,-21104376.05,-0.01016861,1.0,1,2026-06-02,14.1,0.0625,13.27,0.1003,-0.006383,0.016088,-0.022471,-0.043972,-0.030238,-0.013733,-0.157447,0.006399,-0.163845,-0.251064,0.024446,-0.27551,,,,,
601101,2026-06-03,4535204.84,0.00287249,1.0,0,2026-06-04,13.8,-0.015,14.01,0.0518,-0.019565,-0.016416,-0.003149,-0.084058,-0.030368,-0.05369,-0.176087,0.006957,-0.183044,-0.202899,-0.017361,-0.185538,,,,,
601101,2026-08-06,-21419911.57,-0.0555485,1.0,1,2026-08-07,13.45,0.0574,12.72,0.1003,-0.004461,0.009864,-0.014325,-0.065428,0.001687,-0.067114,-0.052045,-0.013605,-0.038439,0.018587,-0.022233,0.04082,,,,,
